frame,elbow_angle,knee_angle,back_angle,feedback
7072,22.297003979984236,1.42501816557353,125.38507244384182,Straighten your arm; Do not bend your knee too much; Keep your back straight
7073,22.18116468631274,2.1511054294051295,127.6280548182986,Straighten your arm; Do not bend your knee too much; Keep your back straight
7074,24.101813895778854,1.972110084724663,127.97903553266141,Straighten your arm; Do not bend your knee too much; Keep your back straight
7075,29.329880535532,1.0042601757117404,137.82148406028242,Straighten your arm; Do not bend your knee too much; Keep your back straight
7076,28.086662387917656,1.341275352230602,136.17498563515733,Straighten your arm; Do not bend your knee too much; Keep your back straight
7077,25.624457551212387,0.7451297248634321,138.31040325909288,Straighten your arm; Do not bend your knee too much; Keep your back straight
7078,22.24118238716215,1.5691433326859863,134.51220217487113,Straighten your arm; Do not bend your knee too much; Keep your back straight
7079,20.912830158380338,2.905799041543548,132.3214813884348,Straighten your arm; Do not bend your knee too much; Keep your back straight
7080,18.135061663065287,1.9752440075214317,129.81053071878853,Straighten your arm; Do not bend your knee too much; Keep your back straight
7081,28.37782100377875,0.8617092048990134,132.07909545104593,Straighten your arm; Do not bend your knee too much; Keep your back straight
7082,27.82615053002996,0.008214670670974004,127.85322703824693,Straighten your arm; Do not bend your knee too much; Keep your back straight
7083,29.906366331951748,0.5497241554295992,132.55933275986305,Straighten your arm; Do not bend your knee too much; Keep your back straight
7084,26.8750788697408,1.4700026550375347,129.6895995907226,Straighten your arm; Do not bend your knee too much; Keep your back straight
7085,19.24530359569017,2.597183899043634,129.85172542022636,Straighten your arm; Do not bend your knee too much; Keep your back straight
7086,21.33529395309912,1.4432877240495032,135.83412126764736,Straighten your arm; Do not bend your knee too much; Keep your back straight
7087,23.711177748742053,1.3715493180218647,137.64304513975176,Straighten your arm; Do not bend your knee too much; Keep your back straight
7088,31.779448964858418,0.8115707782025966,135.57153188554594,Straighten your arm; Do not bend your knee too much; Keep your back straight
7089,27.069593379102567,0.8973608291698539,134.2329474699569,Straighten your arm; Do not bend your knee too much; Keep your back straight
7090,41.596013796562225,1.8368368080027426,135.80683085347403,Straighten your arm; Do not bend your knee too much; Keep your back straight
7091,37.76137240764073,1.130924244066273,135.3586786687913,Straighten your arm; Do not bend your knee too much; Keep your back straight
7092,38.183796809898254,0.5351146824757024,133.39791025166278,Straighten your arm; Do not bend your knee too much; Keep your back straight
7093,38.78843050036787,1.3009170389809561,132.90799239661996,Straighten your arm; Do not bend your knee too much; Keep your back straight
7094,36.41163374472313,1.0925832588479303,132.13455740811085,Straighten your arm; Do not bend your knee too much; Keep your back straight
7095,36.94418276925835,0.9719527584839845,131.61856261434028,Straighten your arm; Do not bend your knee too much; Keep your back straight
7096,35.40832291404275,1.0082945583246734,130.87004031784855,Straighten your arm; Do not bend your knee too much; Keep your back straight
7097,41.89451568928551,0.8928206625633287,130.5813786279045,Straighten your arm; Do not bend your knee too much; Keep your back straight
7098,43.69091830789365,2.1481729094809787,129.32944735980715,Straighten your arm; Do not bend your knee too much; Keep your back straight
7099,40.40636326683229,2.1054906373601945,128.9707704590595,Straighten your arm; Do not bend your knee too much; Keep your back straight
7100,39.59600559896647,1.6532623653709448,128.04009806067546,Straighten your arm; Do not bend your knee too much; Keep your back straight
7101,39.77774209053605,1.0188708769480013,128.34187334165668,Straighten your arm; Do not bend your knee too much; Keep your back straight
7102,37.50171095049234,2.5820042658524356,134.99993521937057,Straighten your arm; Do not bend your knee too much; Keep your back straight
7103,44.665507431886695,2.868794142084941,136.1448221652998,Straighten your arm; Do not bend your knee too much; Keep your back straight
7104,48.247375923727084,3.32647123902034,136.5209595508419,Straighten your arm; Do not bend your knee too much; Keep your back straight
7105,59.589985949354364,3.4685974903999823,136.6001879177983,Straighten your arm; Do not bend your knee too much; Keep your back straight
7106,55.35269451137222,3.825858155010559,136.5221962449799,Straighten your arm; Do not bend your knee too much; Keep your back straight
7107,56.46759109387066,3.7344590522396675,136.72011015619364,Straighten your arm; Do not bend your knee too much; Keep your back straight
7108,60.62223526969375,3.810352287496962,137.2575801381897,Straighten your arm; Do not bend your knee too much; Keep your back straight
7109,63.56836085466,3.984944204348174,137.54179326439296,Straighten your arm; Do not bend your knee too much; Keep your back straight
7110,67.73651344581299,3.3325592347380795,138.094083327339,Straighten your arm; Do not bend your knee too much; Keep your back straight
7111,67.65337508420974,2.1540092933357866,138.4367472547241,Straighten your arm; Do not bend your knee too much; Keep your back straight
7112,66.11894247736345,1.5485672287844763,138.64013904075782,Straighten your arm; Do not bend your knee too much; Keep your back straight
7113,64.94142441222286,0.8756312874405108,138.74878604742295,Straighten your arm; Do not bend your knee too much; Keep your back straight
7114,58.038123394344304,0.5436252701127042,138.8012736194002,Straighten your arm; Do not bend your knee too much; Keep your back straight
7115,59.86387972567244,0.45873776216404816,139.13886708459617,Straighten your arm; Do not bend your knee too much; Keep your back straight
7116,67.93147901793844,0.83967486218212,135.0299783560663,Straighten your arm; Do not bend your knee too much; Keep your back straight
7117,43.26519994197321,1.3051606001570466,133.78502028276148,Straighten your arm; Do not bend your knee too much; Keep your back straight
7118,32.11981232398203,1.1862962867128746,133.8576980695535,Straighten your arm; Do not bend your knee too much; Keep your back straight
7119,35.483526934121016,1.6665170434451009,133.21826722974458,Straighten your arm; Do not bend your knee too much; Keep your back straight
7120,36.41762427979222,2.0524796831856746,133.16226314384892,Straighten your arm; Do not bend your knee too much; Keep your back straight
7121,33.849056501447365,2.3941025083575465,133.19478370075674,Straighten your arm; Do not bend your knee too much; Keep your back straight
7122,44.5032842794014,2.6849541531610015,133.49168654436102,Straighten your arm; Do not bend your knee too much; Keep your back straight
7123,45.41735189484636,2.7825195691068383,133.3908046750083,Straighten your arm; Do not bend your knee too much; Keep your back straight
7124,44.12134210192321,2.9094099578693253,132.78320961567886,Straighten your arm; Do not bend your knee too much; Keep your back straight
7125,32.58479478371111,0.7365511839400798,137.51790736191677,Straighten your arm; Do not bend your knee too much; Keep your back straight
7126,41.25694552666382,0.6555909424759834,138.72657398312435,Straighten your arm; Do not bend your knee too much; Keep your back straight
7127,51.74384941636941,0.8118253028746015,137.84838419349296,Straighten your arm; Do not bend your knee too much; Keep your back straight
7128,56.375955813131064,1.2872854810064425,136.88582917720103,Straighten your arm; Do not bend your knee too much; Keep your back straight
7129,57.646672549198996,1.8548875528090647,139.5991072870061,Straighten your arm; Do not bend your knee too much; Keep your back straight
7130,55.013575356274295,2.0971407939277467,137.75373070034976,Straighten your arm; Do not bend your knee too much; Keep your back straight
7131,53.64624213193752,1.4920217786366117,138.80180035304514,Straighten your arm; Do not bend your knee too much; Keep your back straight
7132,53.527712751954525,1.285690907611997,139.2976971390878,Straighten your arm; Do not bend your knee too much; Keep your back straight
7133,52.33729549687604,2.0381630410309355,137.28286023197336,Straighten your arm; Do not bend your knee too much; Keep your back straight
7134,50.429910206128696,1.2891286734998644,138.12875860156961,Straighten your arm; Do not bend your knee too much; Keep your back straight
7135,71.89884095639304,2.023251971140694,138.90497270631164,Straighten your arm; Do not bend your knee too much; Keep your back straight
7136,69.49098563625594,2.5143051814505517,135.4412039482978,Straighten your arm; Do not bend your knee too much; Keep your back straight
7137,69.72923001149081,2.0317102822303017,132.77262127353367,Straighten your arm; Do not bend your knee too much; Keep your back straight
7138,66.00961788117496,2.2207317086552796,131.5446348949766,Straighten your arm; Do not bend your knee too much; Keep your back straight
7139,61.515049788957015,3.0348936219602507,131.42945559785971,Straighten your arm; Do not bend your knee too much; Keep your back straight
7140,60.707182711247704,3.478112888178973,131.66500630853753,Straighten your arm; Do not bend your knee too much; Keep your back straight
7141,67.02320112022866,4.761808040574374,132.9074280305129,Straighten your arm; Do not bend your knee too much; Keep your back straight
7142,73.47655316370381,5.964124573581462,133.33516585352237,Straighten your arm; Do not bend your knee too much; Keep your back straight
7143,75.11471631593275,6.223012694397361,133.51981466626583,Straighten your arm; Do not bend your knee too much; Keep your back straight
7144,76.77641283886973,6.27821246680458,133.67514526603375,Straighten your arm; Do not bend your knee too much; Keep your back straight
7145,79.44293265543955,6.890248636707476,134.2120967354814,Straighten your arm; Do not bend your knee too much; Keep your back straight
7146,78.16751981133993,7.110898811761983,133.68467982844868,Straighten your arm; Do not bend your knee too much; Keep your back straight
7147,76.25291395643961,7.118011005226031,133.22719955104375,Straighten your arm; Do not bend your knee too much; Keep your back straight
7148,69.51055924298944,6.724628061597828,131.23382546635455,Straighten your arm; Do not bend your knee too much; Keep your back straight
7149,67.69860716411638,6.456852234621775,130.58857948728064,Straighten your arm; Do not bend your knee too much; Keep your back straight
7150,66.14914210557858,6.28723017647023,128.58420033456417,Straighten your arm; Do not bend your knee too much; Keep your back straight
7151,56.27618627237433,5.548847130035393,128.35234494366017,Straighten your arm; Do not bend your knee too much; Keep your back straight
7152,59.51673746226148,4.3615841770615065,129.7779886032753,Straighten your arm; Do not bend your knee too much; Keep your back straight
7153,61.04195990837094,3.1457424701314762,129.28927169860657,Straighten your arm; Do not bend your knee too much; Keep your back straight
7154,143.40532276092915,147.61984681690112,175.5031433200414,Straighten your arm; Do not bend your knee too much
7155,140.82025940059142,179.6355065313742,175.48003000537915,Straighten your arm
7156,146.40686298053768,175.5868200830057,176.81955826401347,Straighten your arm
7157,143.40035810980106,179.39601730714944,178.03098344896526,Straighten your arm
7158,142.89922467339866,176.74551584991522,177.59936561056278,Straighten your arm
7159,143.11027090200514,175.940408236399,176.43536708545037,Straighten your arm
7160,144.2777710258134,179.9117507836729,179.4698480686826,Straighten your arm
7161,142.2933837732985,179.41098269731393,176.66586956242313,Straighten your arm
7162,142.87876541600087,178.494348937345,179.95143819829258,Straighten your arm
7163,144.2183744801267,176.9396931294673,178.14645622336332,Straighten your arm
7164,144.79824609744227,177.75886043605902,178.26263383083256,Straighten your arm
7165,143.79494585492296,178.01719917194075,178.08527280909058,Straighten your arm
7166,144.36913644931127,177.97287776504712,177.65507078359448,Straighten your arm
7167,144.13028624624388,178.11027793643183,177.74626301235057,Straighten your arm
7168,144.29567969093654,178.37934255095263,178.3759376120114,Straighten your arm
7169,144.50286303240307,178.12205384468896,178.51453505795723,Straighten your arm
7170,144.4623382598109,177.79159617564574,178.60414677147364,Straighten your arm
7171,144.55862912756695,177.47676017098783,178.61533109529142,Straighten your arm
7172,144.720819878727,177.23589411718876,178.51493536924949,Straighten your arm
7173,144.83203641768125,177.2321415851955,178.54534505686172,Straighten your arm
7174,144.73808398217884,177.25903167251838,178.57857265157318,Straighten your arm
7175,144.6836023743302,177.25652347467414,178.55932483745443,Straighten your arm
7176,144.6958677281526,177.27643966469586,178.57694966960878,Straighten your arm
7177,144.6558346712216,177.27629140516973,178.57754442105426,Straighten your arm
7178,144.75057143988118,177.2768287406926,178.5731110820785,Straighten your arm
7179,144.80003104665607,177.2979097962791,178.58172614778277,Straighten your arm
7180,144.81813287000986,177.32869584618368,178.5549371762499,Straighten your arm
7181,144.83370191906872,177.41950452090023,178.59860068139722,Straighten your arm
7182,144.86251044997513,177.45579647027202,178.5940758797654,Straighten your arm
7183,144.9519071575573,177.50966280914832,178.59553644628053,Straighten your arm
7184,145.0702043082461,177.5899669047772,178.60095342340963,Straighten your arm
7185,145.29021343406706,177.5473564980274,178.56937558365237,Straighten your arm
7186,145.4130804847635,177.48826222136594,178.50765076001812,Straighten your arm
7187,145.46657066767315,177.43394145207833,178.49736620465737,Straighten your arm
7188,145.63714999684055,177.28437650817241,178.40384761446103,Straighten your arm
7189,145.68167414551738,177.0516163459426,178.27970202408974,Straighten your arm
7190,145.7203756026788,177.0083140643793,178.2526741549984,Straighten your arm
7191,145.79332834983464,176.98256688722068,178.22495842101327,Straighten your arm
7192,145.8488536838817,176.95151123360614,178.1695047292101,Straighten your arm
7193,145.88073048980695,176.95465840657937,178.16899488427168,Straighten your arm
7194,145.90684206273002,176.96275809545313,178.17493822101494,Straighten your arm
7195,145.93925351787198,176.95174338486532,178.17807208250585,Straighten your arm
7196,145.97588123970985,176.92441231217768,178.15939405689522,Straighten your arm
7197,146.02114759219438,176.88740690397566,178.1590658450903,Straighten your arm
7198,146.07963077584103,176.75018095004646,178.13586030386705,Straighten your arm
7199,146.18509116130843,176.74037012250108,178.29045824475185,Straighten your arm
7200,146.24861783845915,176.6530187436001,178.33045837054834,Straighten your arm
7201,146.30178411878487,176.56747706529188,178.33532254749767,Straighten your arm
7202,146.32842820922028,176.49232217162398,178.36118240041006,Straighten your arm
7203,146.358516660065,176.42464094859545,178.35992568648507,Straighten your arm
7204,146.42039496210276,176.40075289146841,178.3774327584108,Straighten your arm
7205,146.4621460423019,176.37379368280594,178.38642629476735,Straighten your arm
7206,146.50692481147001,176.36553965714145,178.3753458111725,Straighten your arm
7207,146.52297877691774,176.34693801016664,178.37853994410347,Straighten your arm
7208,146.5440661838613,176.3753976472859,178.34818076119183,Straighten your arm
7209,146.55940244850527,176.37241734889565,178.33503564903404,Straighten your arm
7210,146.6212913765601,176.4018785872501,178.33732614568075,Straighten your arm
7211,146.63703890391787,176.40733746158844,178.32405071534828,Straighten your arm
7212,146.65027484799364,176.4036113977356,178.31940011774535,Straighten your arm
7213,146.635993987754,176.39138247709556,178.26732404142498,Straighten your arm
7214,146.6598620478382,176.36527815230212,178.2340547781201,Straighten your arm
7215,146.63835985922574,176.31479560412689,178.1840280561638,Straighten your arm
7216,146.68924788680692,176.2305226212099,178.15177085436449,Straighten your arm
7217,146.64149370208423,176.17281217005652,178.14221006555124,Straighten your arm
7218,146.68262877130698,176.10318130648992,178.1123348084799,Straighten your arm
7219,146.69861178884926,176.07032504339008,178.09377572872933,Straighten your arm
7220,146.73650263519738,176.04560981334913,178.08326273859385,Straighten your arm
7221,146.72965432584135,176.02547801852467,178.067395302177,Straighten your arm
7222,146.74826973362258,176.0506794219683,178.1952258912346,Straighten your arm
7223,146.74564686956575,175.92947603800937,178.32209354450413,Straighten your arm
7224,146.82407561599658,175.88176564024457,178.3761455122399,Straighten your arm
7225,146.86481465994476,175.87133421287518,178.38108833139478,Straighten your arm
7226,146.8810235894103,175.6382834166347,178.31105052217717,Straighten your arm
7227,146.8968280028701,175.49069573546493,178.25693112556516,Straighten your arm
7228,146.91295359085012,175.38866652183245,178.22222165092856,Straighten your arm
7229,146.92750500110756,175.32610232473235,178.21201453993186,Straighten your arm
7230,146.96352442695712,175.2767157927081,178.2088315094791,Straighten your arm
7231,147.0038040782094,175.19754238944566,178.1951593214509,Straighten your arm
7232,147.05071220457,175.11813664512528,178.1749808789419,Straighten your arm
7233,147.08620720308258,175.08969853567248,178.1771621777814,Straighten your arm
7234,147.1583709969773,175.00789679488318,178.174092502059,Straighten your arm
7235,147.18819563013955,174.94691987530274,178.1856972131639,Straighten your arm
7236,147.22731236070004,174.90273916442922,178.16950329932087,Straighten your arm
7237,147.2499042422667,174.88796547340044,178.19055532515148,Straighten your arm
7238,147.43765748350174,174.87084506002586,178.25387672235445,Straighten your arm
7239,147.52783600087653,174.831271461135,178.29754945743588,Straighten your arm
7240,147.5673945159764,174.78717502282242,178.290796334245,Straighten your arm
7241,147.60820723290112,174.79902472044694,178.33205712553107,Straighten your arm
7242,147.67777399259722,174.7659661413701,178.36078133644605,Straighten your arm
7243,147.7032332652174,174.7645659215267,178.37079449119068,Straighten your arm
7244,147.73468500434558,174.77485221462072,178.3944881163488,Straighten your arm
7245,147.7271670213375,174.7560677923939,178.39889182313,Straighten your arm
7246,147.73190598562527,174.7496462113692,178.40182107882111,Straighten your arm
7247,147.66672867209633,174.72859656781085,178.39722932169,Straighten your arm
7248,147.66725201667091,174.72381042632736,178.40406590094213,Straighten your arm
7249,147.68905616911232,174.65380646269404,178.40841127651387,Straighten your arm
7250,147.68209283874472,174.55899094558714,178.39175489909022,Straighten your arm
7251,147.65906067493023,174.51862039015157,178.38200796824142,Straighten your arm
7252,147.67824904556957,174.48918364896662,178.39918905768502,Straighten your arm
7253,147.68018555904058,174.4839451869019,178.40078926594566,Straighten your arm
7254,147.67789783416117,174.47679969651446,178.47874799420592,Straighten your arm
7255,147.6696860309531,174.41772175968396,178.58410932951614,Straighten your arm
7256,147.67280118753695,174.4532275323314,178.66906416619554,Straighten your arm
7257,147.68291252867203,174.53231417248304,178.77033028197604,Straighten your arm
7258,147.68475588266085,174.51715238441233,178.7779577363327,Straighten your arm
7259,147.71290535374592,174.4750034780834,178.77492382956666,Straighten your arm
7260,147.70015689908453,174.3614160516372,178.80320553650748,Straighten your arm
7261,147.69387722582508,174.35212670057112,178.81512940570903,Straighten your arm
7262,147.6901681133218,174.33233474868115,178.8192007996722,Straighten your arm
7263,147.52432966117672,174.36829944538883,178.8567851528497,Straighten your arm
7264,147.4604503579833,174.34753944303753,178.8820626519785,Straighten your arm
7265,147.44540773442043,174.3321091921339,178.88072875543128,Straighten your arm
7266,147.45685424142,174.38376441665503,178.88726162562685,Straighten your arm
7267,147.47188937106424,174.43584299152923,178.91383224980757,Straighten your arm
7268,147.4824002397143,174.45140468406098,178.91980916228505,Straighten your arm
7269,147.4598029599451,174.46262108292603,178.94580239070348,Straighten your arm
7270,147.37757864881146,174.46947583880788,178.95510838076729,Straighten your arm
7271,147.3631533260201,174.5193563359795,178.98431244388587,Straighten your arm
7272,147.35659185886095,174.49366035437396,178.97621281719245,Straighten your arm
7273,147.39211087390794,174.46985224307886,178.95929841102057,Straighten your arm
7274,147.37298261043136,174.45937594813128,178.96618561252683,Straighten your arm
7275,147.33210802813784,174.4495521543661,178.97462362654372,Straighten your arm
7276,147.3066933184854,174.4149288306095,178.9409787405506,Straighten your arm
7277,147.30743680997998,174.4072601197771,178.93135337333686,Straighten your arm
7278,147.3104551099974,174.39892207947844,178.91078029878759,Straighten your arm
7279,147.22569382227283,174.30563715934926,178.86114731575867,Straighten your arm
7280,147.21190627116644,174.25987462059797,178.83749061797863,Straighten your arm
7281,147.08737522749183,174.22957950395937,178.81344516463446,Straighten your arm
7282,146.94104147186565,174.20737756965346,178.81351672455787,Straighten your arm
7283,146.74073814588021,174.17961332539693,178.80823407859305,Straighten your arm
7284,146.61309640388038,174.15689381188426,178.83062533046558,Straighten your arm
7285,146.31234011771502,174.11477702503925,178.87754406803856,Straighten your arm
7286,146.23003919960044,174.12616492295527,178.96910737337979,Straighten your arm
7287,146.2438560737269,174.12156144350394,179.02427599303147,Straighten your arm
7288,146.17127912900412,174.08085869732963,178.9557673455605,Straighten your arm
7289,146.1302702589983,174.0411756205781,178.97973104332746,Straighten your arm
7290,145.89693070230408,174.0248374471991,179.01428716595882,Straighten your arm
7291,145.77287060214243,174.0985271790242,179.11046720901265,Straighten your arm
7292,145.68722830964438,174.11880526849228,179.11120654948263,Straighten your arm
7293,145.6310078279035,174.12647443712947,179.11974337695278,Straighten your arm
7294,145.56357104937453,174.30003348919,179.09586119004976,Straighten your arm
7295,145.54920130184075,174.52851036157668,178.98211765027546,Straighten your arm
7296,145.56042012685003,174.26403289766085,178.49505848826286,Straighten your arm
7297,145.34105622045686,174.2254006675989,178.3392241424558,Straighten your arm
7298,145.30267858794298,174.51450572249271,178.35468728374127,Straighten your arm
7299,145.1402203041894,174.43540160416703,178.0313277894684,Straighten your arm
7300,145.28064999165426,174.1590217993039,177.29208146937324,Straighten your arm
7301,145.1005393305819,174.11068976122525,176.98778382447503,Straighten your arm
7302,144.85730972902672,106.86747240915341,176.8481176881311,Straighten your arm; Do not bend your knee too much
7303,145.91101158931087,118.68350471845535,176.58279810431304,Straighten your arm; Do not bend your knee too much
7304,145.96331443537977,159.15003886778288,175.84221902033855,Straighten your arm; Do not bend your knee too much
7305,146.904546201912,164.70692166716972,175.0526519617193,Straighten your arm
7306,147.74701082122246,166.35936960097834,174.88996064286977,Straighten your arm
7307,147.9395795598891,167.47878102778432,174.99223828919435,Straighten your arm
7308,147.90653882339123,168.7724117724189,174.8701867478968,Straighten your arm
7309,147.83333227488023,168.88716551935283,174.53760551131754,Straighten your arm
7310,147.6088362822216,169.07252935855882,174.4659871633447,Straighten your arm
7311,147.48344128995635,170.1288241299017,174.30827183273567,Straighten your arm
7312,146.7868069222733,170.88388090409865,174.0980472579952,Straighten your arm
7313,145.4052808287886,170.9336697594769,174.90344526823492,Straighten your arm
7314,144.70893612850776,172.19996346252606,175.8196179635803,Straighten your arm
7315,144.3328413857187,173.3734343753388,176.471050596055,Straighten your arm
7316,143.26580331404855,173.48347633558993,177.08430054685144,Straighten your arm
7317,137.82180020549814,173.26588929536382,178.11962866118117,Straighten your arm
7318,138.0282379349822,174.52414303014714,179.8215940040772,Straighten your arm
7319,138.62036381908254,175.32921659849524,179.86798970973706,Straighten your arm
7320,138.9021339686275,175.5028173506441,178.67696696886074,Straighten your arm
7321,139.94503042751947,176.39543824128356,176.97113186169716,Straighten your arm
7322,140.5531749980636,176.037350505436,176.25296744684678,Straighten your arm
7323,140.65431019447803,164.69805195307674,175.86648496449166,Straighten your arm
7324,142.0740324405668,171.44777740454168,174.63080499273437,Straighten your arm
7325,142.3812603868395,171.42591207917778,175.72998254346885,Straighten your arm
7326,142.61683559730398,172.54917012957645,175.5513548584814,Straighten your arm
7327,143.22418066449438,172.27247631651815,175.63531841974935,Straighten your arm
7328,144.24279192439263,171.85051615318528,175.91579076417105,Straighten your arm
7329,146.03105680734797,172.2987186277213,175.5732681081328,Straighten your arm
7330,146.65999345118308,172.63458716217028,174.4164081508715,Straighten your arm
7331,146.79745606136342,172.2291354594259,174.43248948390715,Straighten your arm
7332,147.0744028509158,172.32432012291605,174.3047456554142,Straighten your arm
7333,146.99279255703289,172.66328482604624,173.7765523697419,Straighten your arm
7334,146.77902717221912,172.91167631638066,173.25335907878062,Straighten your arm
7335,146.78230583389208,173.14826150800224,172.99241260720075,Straighten your arm
7336,146.83720711602948,173.19113932419043,172.97295651954033,Straighten your arm
7337,146.9829209468902,173.0602295437862,173.03225388309306,Straighten your arm
7338,147.2782267239194,173.03255271225947,172.97621023631226,Straighten your arm
7339,147.55505919859831,172.8444255729118,173.01376596807958,Straighten your arm
7340,147.77249526561593,172.35669494596308,173.2908638244136,Straighten your arm
7341,148.0364393419929,171.99556892839055,173.39984938025455,Straighten your arm
7342,148.21284324645055,171.8039952167187,173.46545785117883,Straighten your arm
7343,148.33183505028938,171.6909714959977,173.5236164554191,Straighten your arm
7344,148.4097460125633,171.40403809271277,173.74856936145872,Straighten your arm
7345,148.4285149282169,171.15407436265536,173.95420814459396,Straighten your arm
7346,148.46746400402455,170.86601458170546,174.14871758056887,Straighten your arm
7347,148.4685449319385,170.74865940920293,174.23926901926887,Straighten your arm
7348,148.54698546724796,170.67327427199547,174.26686780426118,Straighten your arm
7349,148.7059879102549,170.56893586390052,174.3815753308928,Straighten your arm
7350,148.80006865513906,170.4664152967925,174.5197606185935,Straighten your arm
7351,148.8820524638059,170.33719364152412,174.71129209335425,Straighten your arm
7352,149.00837802231646,170.26551311574048,174.8025129477552,Straighten your arm
7353,149.18199904146468,170.22959137773984,174.81624960477077,Straighten your arm
7354,149.31192505843444,170.18041171809313,174.85657770415307,Straighten your arm
7355,149.35018827957697,170.14236408647366,174.93683481095817,Straighten your arm
7356,149.40324332456976,170.10822608436348,174.96916925093333,Straighten your arm
7357,149.41873856958927,170.08744152680603,175.00939788995325,Straighten your arm
7358,149.42080532584902,170.05547794705222,175.06494976698107,Straighten your arm
7359,149.4228756820542,170.03396507859892,175.1157269610298,Straighten your arm
7360,149.4186225048717,169.99934383265946,175.1992663886528,Straighten your arm
7361,149.41675751169754,169.98893546344817,175.25089229502262,Straighten your arm
7362,149.43085078018234,169.9822931024326,175.33648345923174,Straighten your arm
7363,149.47662916395808,169.92376606133604,175.49647474130128,Straighten your arm
7364,149.47992056553264,169.92237360580958,175.53360755192173,Straighten your arm
7365,149.4627003964374,169.89014715823532,175.60388225281747,Straighten your arm
7366,149.47755122438625,169.86144880513385,175.62206145393242,Straighten your arm
7367,149.47953579447193,169.79596763182195,175.7043555906028,Straighten your arm
7368,149.4794535587445,169.7736588139106,175.7195354558027,Straighten your arm
7369,149.48833122483416,169.71177049465584,175.7994773193347,Straighten your arm
7370,149.47919267932556,169.67590204242063,175.82291460461116,Straighten your arm
7371,149.45974979021992,169.6235111576361,175.85387725315627,Straighten your arm
7372,149.4464648990609,169.58119164464543,175.8711050080998,Straighten your arm
7373,149.40764716854528,169.5345768975366,175.90620838913497,Straighten your arm
7374,149.3929722160319,169.50427985103505,175.92555483596482,Straighten your arm
7375,149.37963148658463,169.46627140178202,175.93574963377054,Straighten your arm
7376,149.35561437929053,169.42636742720288,175.95328451568454,Straighten your arm
7377,149.32012751372642,169.39868879057764,175.97322276822595,Straighten your arm
7378,149.26872583124418,169.37275666558065,175.99074471488498,Straighten your arm
7379,149.22521918864507,169.3522604192305,176.00441805715718,Straighten your arm
7380,149.18472103119478,169.3388544664156,176.00433062289656,Straighten your arm
7381,149.1442501976043,169.32405545961848,176.02350051047253,Straighten your arm
7382,149.1246212959399,169.33609936978138,176.006014093662,Straighten your arm
7383,149.103577403732,169.34234746134427,175.98675869957611,Straighten your arm
7384,149.09803760653654,169.4237518304839,175.90662398887562,Straighten your arm
7385,149.0886181380144,169.49949529442534,175.8572079326271,Straighten your arm
7386,149.0984033774902,169.61530013355974,175.78385339854643,Straighten your arm
7387,149.0692043993445,169.7088322143213,175.72572451031644,Straighten your arm
7388,149.10294900153647,169.86082346368644,175.60087935741092,Straighten your arm
7389,149.1154415549419,170.01716625260283,175.4937531604458,Straighten your arm
7390,149.1812299637705,170.24594847031864,175.3138368436741,Straighten your arm
7391,149.16411898045808,170.49530133294067,175.14426823580706,Straighten your arm
7392,149.20718009597005,170.7537708588581,174.97475800870188,Straighten your arm
7393,149.24107930343908,170.88086162679969,174.85278404026715,Straighten your arm
7394,149.282673338788,170.99529164471286,174.73852708120603,Straighten your arm
7395,149.2942585499402,171.03966009561168,174.64201879046132,Straighten your arm
7396,149.34447775725997,171.0999412729329,174.58504434841404,Straighten your arm
7397,149.40563251824997,171.10746451887556,174.57891727213064,Straighten your arm
7398,149.4928349944903,171.185188150933,174.5723298165487,Straighten your arm
7399,149.48876775896375,171.23099458274334,174.566560522534,Straighten your arm
7400,149.49023546972728,171.29142093456392,174.52977996402862,Straighten your arm
7401,149.45600957817652,171.30585070475138,174.49446490707467,Straighten your arm
7402,149.476662146224,171.27645296387348,174.50179498501615,Straighten your arm
7403,149.38394900058464,171.24726283184106,174.52474078146827,Straighten your arm
7404,150.37418739997852,170.85443547170863,174.72597651882978,Straighten your arm
7405,150.94250204732356,170.58804002725603,174.86679823726732,Straighten your arm
7406,151.15817987648387,170.52319795148003,174.95397767740042,Straighten your arm
7407,151.28564424337074,170.52736455762738,174.98249395192641,Straighten your arm
7408,151.43628260404228,170.50269060748363,175.01465335476476,Straighten your arm
7409,151.710570217545,170.49157105035053,175.0209884969963,Straighten your arm
7410,151.9706939206422,170.48327795555025,175.02546051119907,Straighten your arm
7411,152.1951613290344,170.49562866593251,175.01432508315605,Straighten your arm
7412,152.24625980564483,170.53442196605,174.98581295897517,Straighten your arm
7413,152.2208587146545,170.56856258322964,174.97262397224458,Straighten your arm
7414,152.19833562071648,170.59767730618805,174.96356049178215,Straighten your arm
7415,152.13038343419123,170.62466302206354,174.94954709682253,Straighten your arm
7416,152.02446799296268,170.64654616244556,174.93593412411107,Straighten your arm
7417,151.92857536451154,170.65284641001963,174.91952994077727,Straighten your arm
7418,151.8361323597763,170.6596911727488,174.90896151797978,Straighten your arm
7419,151.73219923549405,170.65391798187102,174.90086095878974,Straighten your arm
7420,151.70390178863622,170.65422982732332,174.8885518292477,Straighten your arm
7421,151.6010202436556,170.64803259132916,174.86899200860492,Straighten your arm
7422,151.54520686020015,170.65267539912625,174.84671580573502,Straighten your arm
7423,151.48408180025098,170.6444392650747,174.8227230932691,Straighten your arm
